year,make,model,body_styles
2014,Ram,3500 Regular Cab,"[""Pickup""]"
2014,Ram,C/V Tradesman,"[""Van/Minivan""]"
2014,Ram,ProMaster 1500 Cargo,"[""Van/Minivan""]"
2014,Ram,ProMaster 2500 Cargo,"[""Van/Minivan""]"
2014,Ram,ProMaster 3500 Cargo,"[""Van/Minivan""]"
2014,Rolls-Royce,Ghost,"[""Sedan""]"
2014,Rolls-Royce,Phantom,"[""Sedan"", ""Coupe"", ""Convertible""]"
2014,Rolls-Royce,Wraith,"[""Coupe""]"
2014,Scion,FR-S,"[""Coupe""]"
2014,Scion,iQ,"[""Hatchback""]"
2014,Scion,tC,"[""Coupe""]"
2014,Scion,xB,"[""Hatchback""]"
2014,Scion,xD,"[""Hatchback""]"
2014,smart,fortwo,"[""Hatchback"", ""Convertible""]"
2014,smart,fortwo electric drive,"[""Hatchback"", ""Convertible""]"
2014,SRT,Viper,"[""Coupe""]"
2014,Subaru,BRZ,"[""Coupe""]"
2014,Subaru,Forester,"[""SUV""]"
2014,Subaru,Impreza,"[""Sedan"", ""Wagon""]"
2014,Subaru,Legacy,"[""Sedan""]"
2014,Subaru,Outback,"[""Wagon""]"
2014,Subaru,Tribeca,"[""SUV""]"
2014,Subaru,XV Crosstrek,"[""SUV""]"
2014,Tesla,Model S,"[""Sedan""]"
2014,Toyota,4Runner,"[""SUV""]"
2014,Toyota,Avalon,"[""Sedan""]"
2014,Toyota,Camry,"[""Sedan""]"
2014,Toyota,Corolla,"[""Sedan""]"
2014,Toyota,FJ Cruiser,"[""SUV""]"
2014,Toyota,Highlander,"[""SUV""]"
2014,Toyota,Land Cruiser,"[""SUV""]"
2014,Toyota,Prius,"[""Hatchback""]"
2014,Toyota,Prius c,"[""Hatchback""]"
2014,Toyota,Prius Plug-in Hybrid,"[""Hatchback""]"
2014,Toyota,Prius v,"[""Wagon""]"
2014,Toyota,RAV4,"[""SUV""]"
2014,Toyota,Sequoia,"[""SUV""]"
2014,Toyota,Sienna,"[""Van/Minivan""]"
2014,Toyota,Tacoma Access Cab,"[""Pickup""]"
2014,Toyota,Tacoma Double Cab,"[""Pickup""]"
2014,Toyota,Tacoma Regular Cab,"[""Pickup""]"
2014,Toyota,Tundra CrewMax,"[""Pickup""]"
2014,Toyota,Tundra Double Cab,"[""Pickup""]"
2014,Toyota,Tundra Regular Cab,"[""Pickup""]"
2014,Toyota,Venza,"[""Wagon""]"
2014,Toyota,Yaris,"[""Hatchback""]"
2014,Volkswagen,Beetle,"[""Hatchback"", ""Convertible""]"
2014,Volkswagen,CC,"[""Sedan""]"
2014,Volkswagen,Eos,"[""Convertible""]"
2014,Volkswagen,Golf,"[""Hatchback""]"
2014,Volkswagen,GTI,"[""Hatchback""]"
2014,Volkswagen,Jetta,"[""Sedan""]"
2014,Volkswagen,Jetta SportWagen,"[""Wagon""]"
2014,Volkswagen,Passat,"[""Sedan""]"
2014,Volkswagen,Routan,"[""Van/Minivan""]"
2014,Volkswagen,Tiguan,"[""SUV""]"
2014,Volkswagen,Touareg,"[""SUV""]"
2014,Volvo,S60,"[""Sedan""]"
2014,Volvo,S80,"[""Sedan""]"
2014,Volvo,XC60,"[""SUV""]"
2014,Volvo,XC70,"[""Wagon""]"
2014,Volvo,XC90,"[""SUV""]"
2015,Acura,ILX,"[""Sedan""]"
2015,Acura,MDX,"[""SUV""]"
2015,Acura,RDX,"[""SUV""]"
2015,Acura,RLX,"[""Sedan""]"
2015,Acura,TLX,"[""Sedan""]"
2015,Alfa Romeo,4C,"[""Coupe""]"
2015,Alfa Romeo,4C Spider,"[""Convertible""]"
2015,Aston Martin,DB9,"[""Coupe"", ""Convertible""]"
2015,Aston Martin,Rapide S,"[""Sedan""]"
2015,Aston Martin,Vanquish,"[""Coupe"", ""Convertible""]"
2015,Aston Martin,Vantage,"[""Coupe"", ""Convertible""]"
2015,Audi,A3,"[""Sedan"", ""Convertible""]"
2015,Audi,A4,"[""Sedan""]"
2015,Audi,A5,"[""Coupe"", ""Convertible""]"
2015,Audi,A6,"[""Sedan""]"
2015,Audi,A7,"[""Sedan""]"
2015,Audi,A8,"[""Sedan""]"
2015,Audi,allroad,"[""Wagon""]"
2015,Audi,Q3,"[""SUV""]"
2015,Audi,Q5,"[""SUV""]"
2015,Audi,Q7,"[""SUV""]"
2015,Audi,R8,"[""Coupe"", ""Convertible""]"
2015,Audi,RS 5,"[""Coupe"", ""Convertible""]"
2015,Audi,RS 7,"[""Sedan""]"
2015,Audi,S3,"[""Sedan""]"
2015,Audi,S4,"[""Sedan""]"
2015,Audi,S5,"[""Coupe"", ""Convertible""]"
2015,Audi,S6,"[""Sedan""]"
2015,Audi,S7,"[""Sedan""]"
2015,Audi,S8,"[""Sedan""]"
2015,Audi,SQ5,"[""SUV""]"
2015,Audi,TT,"[""Coupe"", ""Convertible""]"
2015,Bentley,Continental,"[""Coupe"", ""Convertible""]"
2015,Bentley,Flying Spur,"[""Sedan""]"
2015,Bentley,Mulsanne,"[""Sedan""]"
2015,BMW,2 Series,"[""Coupe"", ""Convertible""]"
2015,BMW,3 Series,"[""Sedan"", ""Wagon""]"
2015,BMW,4 Series,"[""Coupe"", ""Convertible""]"
2015,BMW,5 Series,"[""Sedan""]"
2015,BMW,6 Series,"[""Coupe"", ""Sedan"", ""Convertible""]"
2015,BMW,7 Series,"[""Sedan""]"
2015,BMW,i3,"[""Hatchback""]"
2015,BMW,i8,"[""Coupe""]"
2015,BMW,M3,"[""Sedan""]"
2015,BMW,M4,"[""Coupe"", ""Convertible""]"
2015,BMW,M5,"[""Sedan""]"
2015,BMW,M6,"[""Coupe"", ""Convertible""]"
2015,BMW,X1,"[""SUV""]"
2015,BMW,X3,"[""SUV""]"
2015,BMW,X4,"[""SUV""]"
2015,BMW,X5,"[""SUV""]"
2015,BMW,X5 M,"[""SUV""]"
2015,BMW,X6,"[""SUV""]"
2015,BMW,X6 M,"[""SUV""]"
2015,BMW,Z4,"[""Convertible""]"
2015,Buick,Enclave,"[""SUV""]"
2015,Buick,Encore,"[""SUV""]"
2015,Buick,LaCrosse,"[""Sedan""]"
2015,Buick,Regal,"[""Sedan""]"
2015,Buick,Verano,"[""Sedan""]"
2015,Cadillac,ATS,"[""Sedan"", ""Coupe""]"
2015,Cadillac,CTS,"[""Sedan"", ""Coupe""]"
2015,Cadillac,Escalade,"[""SUV""]"
2015,Cadillac,Escalade ESV,"[""SUV""]"
2015,Cadillac,SRX,"[""SUV""]"
2015,Cadillac,XTS,"[""Sedan""]"
2015,Chevrolet,Camaro,"[""Convertible"", ""Coupe""]"
2015,Chevrolet,Captiva Sport,"[""SUV""]"
2015,Chevrolet,City Express,"[""Van/Minivan""]"
2015,Chevrolet,Colorado Crew Cab,"[""Pickup""]"
2015,Chevrolet,Colorado Extended Cab,"[""Pickup""]"
2015,Chevrolet,Corvette,"[""Convertible"", ""Coupe""]"
2015,Chevrolet,Cruze,"[""Sedan""]"
2015,Chevrolet,Equinox,"[""SUV""]"
2015,Chevrolet,Express 2500 Cargo,"[""Van/Minivan""]"
2015,Chevrolet,Express 2500 Passenger,"[""Van/Minivan""]"
2015,Chevrolet,Express 3500 Cargo,"[""Van/Minivan""]"
2015,Chevrolet,Express 3500 Passenger,"[""Van/Minivan""]"
2015,Chevrolet,Impala,"[""Sedan""]"
2015,Chevrolet,Impala Limited,"[""Sedan""]"
2015,Chevrolet,Malibu,"[""Sedan""]"
2015,Chevrolet,Silverado 1500 Crew Cab,"[""Pickup""]"
2015,Chevrolet,Silverado 1500 Double Cab,"[""Pickup""]"
2015,Chevrolet,Silverado 1500 Regular Cab,"[""Pickup""]"
2015,Chevrolet,Silverado 2500 HD Crew Cab,"[""Pickup""]"
2015,Chevrolet,Silverado 2500 HD Double Cab,"[""Pickup""]"
2015,Chevrolet,Silverado 2500 HD Regular Cab,"[""Pickup""]"
2015,Chevrolet,Silverado 3500 HD Crew Cab,"[""Pickup""]"
2015,Chevrolet,Silverado 3500 HD Double Cab,"[""Pickup""]"
2015,Chevrolet,Silverado 3500 HD Regular Cab,"[""Pickup""]"
2015,Chevrolet,Sonic,"[""Sedan"", ""Hatchback""]"
2015,Chevrolet,Spark,"[""Hatchback""]"
2015,Chevrolet,Spark EV,"[""Hatchback""]"
2015,Chevrolet,SS,"[""Sedan""]"
2015,Chevrolet,Suburban,"[""SUV""]"
2015,Chevrolet,Tahoe,"[""SUV""]"
2015,Chevrolet,Traverse,"[""SUV""]"
2015,Chevrolet,Trax,"[""SUV""]"
2015,Chevrolet,Volt,"[""Sedan""]"
2015,Chrysler,200,"[""Sedan""]"
2015,Chrysler,300,"[""Sedan""]"
2015,Chrysler,Town & Country,"[""Van/Minivan""]"
2015,Dodge,Challenger,"[""Coupe""]"
2015,Dodge,Charger,"[""Sedan""]"
2015,Dodge,Dart,"[""Sedan""]"
2015,Dodge,Durango,"[""SUV""]"
2015,Dodge,Grand Caravan Passenger,"[""Van/Minivan""]"
2015,Dodge,Journey,"[""SUV""]"
2015,Dodge,Viper,"[""Coupe""]"
2015,Ferrari,458 Italia,"[""Coupe""]"
2015,Ferrari,458 Speciale,"[""Coupe""]"
2015,Ferrari,458 Spider,"[""Convertible""]"
2015,Ferrari,California,"[""Convertible""]"
2015,Ferrari,F12berlinetta,"[""Coupe""]"
2015,Ferrari,FF,"[""Coupe""]"
2015,FIAT,500,"[""Hatchback""]"
2015,FIAT,500 Abarth,"[""Hatchback"", ""Convertible""]"
2015,FIAT,500c,"[""Convertible""]"
2015,FIAT,500e,"[""Hatchback""]"
2015,FIAT,500L,"[""Hatchback""]"
2015,Ford,C-MAX Energi,"[""Wagon""]"
2015,Ford,C-MAX Hybrid,"[""Wagon""]"
2015,Ford,Edge,"[""SUV""]"
2015,Ford,Escape,"[""SUV""]"
2015,Ford,Expedition,"[""SUV""]"
2015,Ford,Expedition EL,"[""SUV""]"
2015,Ford,Explorer,"[""SUV""]"
2015,Ford,F150 Regular Cab,"[""Pickup""]"
2015,Ford,F150 Super Cab,"[""Pickup""]"
2015,Ford,F150 SuperCrew Cab,"[""Pickup""]"
2015,Ford,F250 Super Duty Crew Cab,"[""Pickup""]"
2015,Ford,F250 Super Duty Regular Cab,"[""Pickup""]"
2015,Ford,F250 Super Duty Super Cab,"[""Pickup""]"
2015,Ford,F350 Super Duty Crew Cab,"[""Pickup""]"
2015,Ford,F350 Super Duty Regular Cab,"[""Pickup""]"
2015,Ford,F350 Super Duty Super Cab,"[""Pickup""]"
2015,Ford,F450 Super Duty Crew Cab,"[""Pickup""]"
2015,Ford,Fiesta,"[""Sedan"", ""Hatchback""]"
2015,Ford,Flex,"[""SUV""]"
2015,Ford,Focus,"[""Sedan"", ""Hatchback""]"
2015,Ford,Focus ST,"[""Hatchback""]"
2015,Ford,Fusion,"[""Sedan""]"
2015,Ford,Fusion Energi,"[""Sedan""]"
2015,Ford,Mustang,"[""Coupe"", ""Convertible""]"
2015,Ford,Taurus,"[""Sedan""]"
2015,Ford,Transit 150 Van,"[""Van/Minivan""]"
2015,Ford,Transit 150 Wagon,"[""Van/Minivan""]"
2015,Ford,Transit 250 Van,"[""Van/Minivan""]"
2015,Ford,Transit 350 HD Van,"[""Van/Minivan""]"
2015,Ford,Transit 350 Van,"[""Van/Minivan""]"
2015,Ford,Transit 350 Wagon,"[""Van/Minivan""]"
2015,Ford,Transit Connect Cargo,"[""Van/Minivan""]"
2015,Ford,Transit Connect Passenger,"[""Van/Minivan""]"
2015,Freightliner,Sprinter 2500 Cargo,"[""Van/Minivan""]"
2015,Freightliner,Sprinter 2500 Crew,"[""Van/Minivan""]"
2015,Freightliner,Sprinter 2500 Passenger,"[""Van/Minivan""]"
2015,Freightliner,Sprinter 3500 Cargo,"[""Van/Minivan""]"
2015,GMC,Acadia,"[""SUV""]"
2015,GMC,Canyon Crew Cab,"[""Pickup""]"
2015,GMC,Canyon Extended Cab,"[""Pickup""]"
2015,GMC,Savana 2500 Cargo,"[""Van/Minivan""]"
2015,GMC,Savana 2500 Passenger,"[""Van/Minivan""]"
2015,GMC,Savana 3500 Cargo,"[""Van/Minivan""]"
2015,GMC,Savana 3500 Passenger,"[""Van/Minivan""]"
2015,GMC,Sierra 1500 Crew Cab,"[""Pickup""]"
2015,GMC,Sierra 1500 Double Cab,"[""Pickup""]"
2015,GMC,Sierra 1500 Regular Cab,"[""Pickup""]"
2015,GMC,Sierra 2500 HD Crew Cab,"[""Pickup""]"
2015,GMC,Sierra 2500 HD Double Cab,"[""Pickup""]"
2015,GMC,Sierra 2500 HD Regular Cab,"[""Pickup""]"
2015,GMC,Sierra 3500 HD Crew Cab,"[""Pickup""]"
2015,GMC,Sierra 3500 HD Double Cab,"[""Pickup""]"
2015,GMC,Sierra 3500 HD Regular Cab,"[""Pickup""]"
2015,GMC,Terrain,"[""SUV""]"
2015,GMC,Yukon,"[""SUV""]"
2015,GMC,Yukon XL,"[""SUV""]"
2015,Honda,Accord,"[""Sedan"", ""Coupe""]"
2015,Honda,Accord Hybrid,"[""Sedan""]"
2015,Honda,Civic,"[""Sedan"", ""Coupe""]"
2015,Honda,Crosstour,"[""SUV""]"
2015,Honda,CR-V,"[""SUV""]"
2015,Honda,CR-Z,"[""Coupe""]"
2015,Honda,Fit,"[""Hatchback""]"
2015,Honda,Odyssey,"[""Van/Minivan""]"
2015,Honda,Pilot,"[""SUV""]"
2015,Hyundai,Accent,"[""Sedan"", ""Hatchback""]"
2015,Hyundai,Azera,"[""Sedan""]"
2015,Hyundai,Elantra,"[""Sedan""]"
2015,Hyundai,Elantra GT,"[""Hatchback""]"
2015,Hyundai,Equus,"[""Sedan""]"
2015,Hyundai,Genesis,"[""Sedan""]"
2015,Hyundai,Genesis Coupe,"[""Coupe""]"
2015,Hyundai,Santa Fe,"[""SUV""]"
2015,Hyundai,Santa Fe Sport,"[""SUV""]"
2015,Hyundai,Sonata,"[""Sedan""]"
2015,Hyundai,Tucson,"[""SUV""]"
2015,Hyundai,Tucson Fuel Cell,"[""SUV""]"
2015,Hyundai,Veloster,"[""Coupe""]"
2015,INFINITI,Q40,"[""Sedan""]"
2015,INFINITI,Q50,"[""Sedan""]"
2015,INFINITI,Q60,"[""Coupe"", ""Convertible""]"
2015,INFINITI,Q70,"[""Sedan""]"
2015,INFINITI,QX50,"[""SUV""]"
2015,INFINITI,QX60,"[""SUV""]"
2015,INFINITI,QX70,"[""SUV""]"
2015,INFINITI,QX80,"[""SUV""]"
2015,Jaguar,F-TYPE,"[""Coupe"", ""Convertible""]"
2015,Jaguar,XF,"[""Sedan""]"
2015,Jaguar,XJ,"[""Sedan""]"
2015,Jaguar,XK,"[""Coupe"", ""Convertible""]"
2015,Jeep,Cherokee,"[""SUV""]"
2015,Jeep,Compass,"[""SUV""]"
2015,Jeep,Grand Cherokee,"[""SUV""]"
2015,Jeep,Patriot,"[""SUV""]"
2015,Jeep,Renegade,"[""SUV""]"
2015,Jeep,Wrangler,"[""SUV""]"
2015,Kia,Cadenza,"[""Sedan""]"
2015,Kia,Forte,"[""Sedan""]"
2015,Kia,Forte Koup,"[""Coupe""]"
2015,Kia,Forte5,"[""Hatchback""]"
2015,Kia,K900,"[""Sedan""]"
2015,Kia,Optima,"[""Sedan""]"
2015,Kia,Optima Hybrid,"[""Sedan""]"
2015,Kia,Rio,"[""Sedan"", ""Hatchback""]"
2015,Kia,Sedona,"[""Van/Minivan""]"
2015,Kia,Sorento,"[""SUV""]"
2015,Kia,Soul,"[""Wagon""]"
2015,Kia,Soul EV,"[""Wagon""]"
2015,Kia,Sportage,"[""SUV""]"
2015,Lamborghini,Aventador,"[""Coupe"", ""Convertible""]"
2015,Lamborghini,Huracan,"[""Coupe""]"
2015,Land Rover,Discovery Sport,"[""SUV""]"
2015,Land Rover,LR2,"[""SUV""]"
2015,Land Rover,LR4,"[""SUV""]"
2015,Land Rover,Range Rover,"[""SUV""]"
2015,Land Rover,Range Rover Evoque,"[""SUV""]"
2015,Land Rover,Range Rover Sport,"[""SUV""]"
2015,Lexus,CT,"[""Hatchback""]"
2015,Lexus,ES,"[""Sedan""]"
2015,Lexus,GS,"[""Sedan""]"
2015,Lexus,GX,"[""SUV""]"
2015,Lexus,IS,"[""Sedan"", ""Convertible""]"
2015,Lexus,LS,"[""Sedan""]"
2015,Lexus,LX,"[""SUV""]"
2015,Lexus,NX,"[""SUV""]"
2015,Lexus,RC,"[""Coupe""]"
2015,Lexus,RX,"[""SUV""]"
2015,Lincoln,MKC,"[""SUV""]"
2015,Lincoln,MKS,"[""Sedan""]"
2015,Lincoln,MKT,"[""SUV""]"
2015,Lincoln,MKX,"[""SUV""]"
2015,Lincoln,MKZ,"[""Sedan""]"
2015,Lincoln,Navigator,"[""SUV""]"
2015,Lincoln,Navigator L,"[""SUV""]"
2015,Maserati,Ghibli,"[""Sedan""]"
2015,Maserati,GranTurismo,"[""Coupe"", ""Convertible""]"
2015,Maserati,Quattroporte,"[""Sedan""]"
2015,MAZDA,CX-5,"[""SUV""]"
2015,MAZDA,CX-9,"[""SUV""]"
2015,MAZDA,MAZDA3,"[""Sedan"", ""Hatchback""]"
2015,MAZDA,MAZDA5,"[""Van/Minivan""]"
2015,MAZDA,MAZDA6,"[""Sedan""]"
2015,MAZDA,MX-5 Miata,"[""Convertible""]"
2015,McLaren,650S,"[""Coupe"", ""Convertible""]"
2015,Mercedes-Benz,B-Class,"[""Hatchback""]"
2015,Mercedes-Benz,C-Class,"[""Sedan"", ""Coupe""]"
2015,Mercedes-Benz,CLA-Class,"[""Sedan""]"
2015,Mercedes-Benz,CLS-Class,"[""Sedan""]"
2015,Mercedes-Benz,E-Class,"[""Convertible"", ""Wagon"", ""Coupe"", ""Sedan""]"
2015,Mercedes-Benz,G-Class,"[""SUV""]"
2015,Mercedes-Benz,GLA-Class,"[""SUV""]"
2015,Mercedes-Benz,GL-Class,"[""SUV""]"
2015,Mercedes-Benz,GLK-Class,"[""SUV""]"
2015,Mercedes-Benz,M-Class,"[""SUV""]"
2015,Mercedes-Benz,S-Class,"[""Sedan"", ""Coupe""]"
2015,Mercedes-Benz,SL-Class,"[""Convertible""]"
2015,Mercedes-Benz,SLK-Class,"[""Convertible""]"
2015,Mercedes-Benz,SLS-Class,"[""Coupe"", ""Convertible""]"
2015,Mercedes-Benz,Sprinter 2500 Cargo,"[""Van/Minivan""]"
2015,Mercedes-Benz,Sprinter 2500 Crew,"[""Van/Minivan""]"
2015,Mercedes-Benz,Sprinter 2500 Passenger,"[""Van/Minivan""]"
2015,Mercedes-Benz,Sprinter 3500 Cargo,"[""Van/Minivan""]"
2015,MINI,Convertible,"[""Convertible""]"
2015,MINI,Countryman,"[""Hatchback""]"
2015,MINI,Coupe,"[""Coupe""]"
2015,MINI,Hardtop 2 Door,"[""Hatchback""]"
2015,MINI,Hardtop 4 Door,"[""Hatchback""]"
2015,MINI,Paceman,"[""Hatchback""]"
2015,MINI,Roadster,"[""Convertible""]"
2015,Mitsubishi,Lancer,"[""Sedan""]"
2015,Mitsubishi,Lancer Evolution,"[""Sedan""]"
2015,Mitsubishi,Mirage,"[""Hatchback""]"
2015,Mitsubishi,Outlander,"[""SUV""]"
2015,Mitsubishi,Outlander Sport,"[""SUV""]"
2015,Nissan,370Z,"[""Coupe"", ""Convertible""]"
2015,Nissan,Altima,"[""Sedan""]"
2015,Nissan,Armada,"[""SUV""]"
2015,Nissan,Frontier Crew Cab,"[""Pickup""]"
2015,Nissan,Frontier King Cab,"[""Pickup""]"
2015,Nissan,GT-R,"[""Coupe""]"
2015,Nissan,JUKE,"[""SUV""]"
2015,Nissan,LEAF,"[""Hatchback""]"
2015,Nissan,Murano,"[""SUV""]"
2015,Nissan,NV1500 Cargo,"[""Van/Minivan""]"
2015,Nissan,NV200,"[""Van/Minivan""]"
2015,Nissan,NV200 Taxi,"[""Van/Minivan""]"
2015,Nissan,NV2500 HD Cargo,"[""Van/Minivan""]"
2015,Nissan,NV3500 HD Cargo,"[""Van/Minivan""]"
2015,Nissan,NV3500 HD Passenger,"[""Van/Minivan""]"
2015,Nissan,Pathfinder,"[""SUV""]"
2015,Nissan,Quest,"[""Van/Minivan""]"
2015,Nissan,Rogue,"[""SUV""]"
2015,Nissan,Rogue Select,"[""SUV""]"
2015,Nissan,Sentra,"[""Sedan""]"
2015,Nissan,Titan Crew Cab,"[""Pickup""]"
2015,Nissan,Titan King Cab,"[""Pickup""]"
2015,Nissan,Versa,"[""Sedan"", ""Hatchback""]"
2015,Nissan,Xterra,"[""SUV""]"
2015,Porsche,911,"[""Coupe"", ""Convertible""]"
2015,Porsche,Boxster,"[""Convertible""]"
2015,Porsche,Cayenne,"[""SUV""]"
2015,Porsche,Cayman,"[""Coupe""]"
2015,Porsche,Macan,"[""SUV""]"
2015,Porsche,Panamera,"[""Sedan""]"
2015,Ram,1500 Crew Cab,"[""Pickup""]"
2015,Ram,1500 Quad Cab,"[""Pickup""]"
2015,Ram,1500 Regular Cab,"[""Pickup""]"
2015,Ram,2500 Crew Cab,"[""Pickup""]"
2015,Ram,2500 Mega Cab,"[""Pickup""]"
2015,Ram,2500 Regular Cab,"[""Pickup""]"
2015,Ram,3500 Crew Cab,"[""Pickup""]"
2015,Ram,3500 Mega Cab,"[""Pickup""]"
2015,Ram,3500 Regular Cab,"[""Pickup""]"
2015,Ram,C/V Tradesman,"[""Van/Minivan""]"
2015,Ram,ProMaster Cargo Van,"[""Van/Minivan""]"
2015,Ram,ProMaster City,"[""Van/Minivan""]"
2015,Ram,ProMaster Window Van,"[""Van/Minivan""]"
2015,Rolls-Royce,Ghost,"[""Sedan""]"
2015,Rolls-Royce,Phantom,"[""Coupe"", ""Convertible"", ""Sedan""]"
2015,Rolls-Royce,Wraith,"[""Coupe""]"
2015,Scion,FR-S,"[""Coupe""]"
2015,Scion,iQ,"[""Hatchback""]"
2015,Scion,tC,"[""Coupe""]"
2015,Scion,xB,"[""Hatchback""]"
2015,smart,fortwo,"[""Hatchback"", ""Convertible""]"
2015,smart,fortwo electric drive,"[""Hatchback"", ""Convertible""]"
2015,Subaru,BRZ,"[""Coupe""]"
2015,Subaru,Forester,"[""SUV""]"
2015,Subaru,Impreza,"[""Sedan"", ""Wagon""]"
2015,Subaru,Legacy,"[""Sedan""]"
2015,Subaru,Outback,"[""SUV""]"
2015,Subaru,WRX,"[""Sedan""]"
2015,Subaru,XV Crosstrek,"[""SUV""]"
2015,Tesla,Model S,"[""Sedan""]"
2015,Toyota,4Runner,"[""SUV""]"
2015,Toyota,Avalon,"[""Sedan""]"
2015,Toyota,Camry,"[""Sedan""]"
2015,Toyota,Corolla,"[""Sedan""]"
2015,Toyota,Highlander,"[""SUV""]"
2015,Toyota,Land Cruiser,"[""SUV""]"
2015,Toyota,Prius,"[""Hatchback""]"
2015,Toyota,Prius c,"[""Hatchback""]"
2015,Toyota,Prius Plug-in Hybrid,"[""Hatchback""]"
2015,Toyota,Prius v,"[""Wagon""]"
2015,Toyota,RAV4,"[""SUV""]"
2015,Toyota,Sequoia,"[""SUV""]"
2015,Toyota,Sienna,"[""Van/Minivan""]"
2015,Toyota,Tacoma Access Cab,"[""Pickup""]"
2015,Toyota,Tacoma Double Cab,"[""Pickup""]"
2015,Toyota,Tundra CrewMax,"[""Pickup""]"
2015,Toyota,Tundra Double Cab,"[""Pickup""]"
2015,Toyota,Tundra Regular Cab,"[""Pickup""]"
2015,Toyota,Venza,"[""Wagon""]"
2015,Toyota,Yaris,"[""Hatchback""]"
2015,Volkswagen,Beetle,"[""Hatchback"", ""Convertible""]"
2015,Volkswagen,CC,"[""Sedan""]"
2015,Volkswagen,e-Golf,"[""Hatchback""]"
2015,Volkswagen,Eos,"[""Convertible""]"
2015,Volkswagen,Golf,"[""Hatchback""]"
2015,Volkswagen,Golf GTI,"[""Hatchback""]"
2015,Volkswagen,Golf R,"[""Hatchback""]"
2015,Volkswagen,Golf SportWagen,"[""Wagon""]"
2015,Volkswagen,Jetta,"[""Sedan""]"
2015,Volkswagen,Passat,"[""Sedan""]"
2015,Volkswagen,Tiguan,"[""SUV""]"
2015,Volkswagen,Touareg,"[""SUV""]"
2015,Volvo,S60,"[""Sedan""]"
2015,Volvo,S80,"[""Sedan""]"
2015,Volvo,V60,"[""Wagon""]"
2015,Volvo,XC60,"[""SUV""]"
2015,Volvo,XC70,"[""Wagon""]"
2016,Acura,ILX,"[""Sedan""]"
2016,Acura,MDX,"[""SUV""]"
2016,Acura,RDX,"[""SUV""]"
2016,Acura,RLX,"[""Sedan""]"
2016,Acura,RLX Sport Hybrid,"[""Sedan""]"
2016,Acura,TLX,"[""Sedan""]"
2016,Alfa Romeo,4C,"[""Coupe""]"
2016,Alfa Romeo,4C Spider,"[""Convertible""]"
2016,Aston Martin,DB9 GT,"[""Coupe"", ""Convertible""]"
2016,Aston Martin,Rapide S,"[""Sedan""]"
2016,Aston Martin,Vanquish,"[""Coupe"", ""Convertible""]"
2016,Aston Martin,Vantage,"[""Coupe"", ""Convertible""]"
2016,Audi,A3,"[""Sedan"", ""Convertible""]"
2016,Audi,A3 Sportback e-tron,"[""Wagon""]"
2016,Audi,A4,"[""Sedan""]"
2016,Audi,A5,"[""Coupe"", ""Convertible""]"
2016,Audi,A6,"[""Sedan""]"
2016,Audi,A7,"[""Sedan""]"
2016,Audi,A8,"[""Sedan""]"
2016,Audi,allroad,"[""Wagon""]"
2016,Audi,Q3,"[""SUV""]"
2016,Audi,Q5,"[""SUV""]"
2016,Audi,RS 7,"[""Sedan""]"
2016,Audi,S3,"[""Sedan""]"
2016,Audi,S4,"[""Sedan""]"
2016,Audi,S5,"[""Coupe"", ""Convertible""]"
2016,Audi,S6,"[""Sedan""]"
2016,Audi,S7,"[""Sedan""]"
2016,Audi,S8,"[""Sedan""]"
2016,Audi,SQ5,"[""SUV""]"
2016,Audi,TT,"[""Coupe"", ""Convertible""]"
2016,Bentley,Continental,"[""Convertible"", ""Coupe""]"
2016,Bentley,Flying Spur,"[""Sedan""]"
2016,Bentley,Mulsanne,"[""Sedan""]"
2016,BMW,2 Series,"[""Convertible"", ""Coupe""]"
2016,BMW,3 Series,"[""Sedan"", ""Wagon""]"
2016,BMW,4 Series,"[""Coupe"", ""Convertible""]"
2016,BMW,5 Series,"[""Sedan""]"
2016,BMW,6 Series,"[""Coupe"", ""Sedan"", ""Convertible""]"
2016,BMW,7 Series,"[""Sedan""]"
2016,BMW,i3,"[""Hatchback""]"
2016,BMW,i8,"[""Coupe""]"
2016,BMW,M2,"[""Coupe""]"
2016,BMW,M3,"[""Sedan""]"
2016,BMW,M4,"[""Coupe"", ""Convertible""]"
2016,BMW,M5,"[""Sedan""]"
2016,BMW,M6,"[""Coupe"", ""Convertible""]"
2016,BMW,X1,"[""SUV""]"
2016,BMW,X3,"[""SUV""]"
2016,BMW,X4,"[""SUV""]"
2016,BMW,X5,"[""SUV""]"
2016,BMW,X5 M,"[""SUV""]"
2016,BMW,X6,"[""SUV""]"
2016,BMW,X6 M,"[""SUV""]"
2016,BMW,Z4,"[""Convertible""]"
2016,Buick,Cascada,"[""Convertible""]"
2016,Buick,Enclave,"[""SUV""]"
2016,Buick,Encore,"[""SUV""]"
2016,Buick,Envision,"[""SUV""]"
2016,Buick,LaCrosse,"[""Sedan""]"
2016,Buick,Regal,"[""Sedan""]"
2016,Buick,Verano,"[""Sedan""]"
2016,Cadillac,ATS,"[""Coupe"", ""Sedan""]"
2016,Cadillac,ATS-V,"[""Sedan"", ""Coupe""]"
2016,Cadillac,CT6,"[""Sedan""]"
2016,Cadillac,CTS,"[""Sedan""]"
2016,Cadillac,CTS-V,"[""Sedan""]"
2016,Cadillac,ELR,"[""Coupe""]"
2016,Cadillac,Escalade,"[""SUV""]"
