year,make,model,body_styles
1998,Acura,CL,"[""Coupe""]"
1998,Acura,Integra,"[""Hatchback"", ""Sedan""]"
1998,Acura,NSX,"[""Coupe"", ""Convertible""]"
1998,Acura,RL,"[""Sedan""]"
1998,Acura,SLX,"[""SUV""]"
1998,Acura,TL,"[""Sedan""]"
1998,Audi,A4,"[""Sedan"", ""Wagon""]"
1998,Audi,A6,"[""Sedan"", ""Wagon""]"
1998,Audi,A8,"[""Sedan""]"
1998,Audi,Cabriolet,"[""Convertible""]"
1998,BMW,3 Series,"[""Coupe"", ""Hatchback"", ""Convertible"", ""Sedan""]"
1998,BMW,5 Series,"[""Sedan""]"
1998,BMW,7 Series,"[""Sedan""]"
1998,BMW,M3,"[""Convertible"", ""Sedan"", ""Coupe""]"
1998,BMW,Z3,"[""Convertible""]"
1998,Buick,Century,"[""Sedan""]"
1998,Buick,LeSabre,"[""Sedan""]"
1998,Buick,Park Avenue,"[""Sedan""]"
1998,Buick,Regal,"[""Sedan""]"
1998,Buick,Riviera,"[""Coupe""]"
1998,Buick,Skylark,"[""Sedan""]"
1998,Cadillac,Catera,"[""Sedan""]"
1998,Cadillac,DeVille,"[""Sedan""]"
1998,Cadillac,Eldorado,"[""Coupe""]"
1998,Cadillac,Seville,"[""Sedan""]"
1998,Chevrolet,1500 Extended Cab,"[""Pickup""]"
1998,Chevrolet,1500 Regular Cab,"[""Pickup""]"
1998,Chevrolet,2500 Extended Cab,"[""Pickup""]"
1998,Chevrolet,2500 HD Extended Cab,"[""Pickup""]"
1998,Chevrolet,2500 Regular Cab,"[""Pickup""]"
1998,Chevrolet,3500 Crew Cab,"[""Pickup""]"
1998,Chevrolet,3500 Extended Cab,"[""Pickup""]"
1998,Chevrolet,3500 Regular Cab,"[""Pickup""]"
1998,Chevrolet,Astro Cargo,"[""Van/Minivan""]"
1998,Chevrolet,Astro Passenger,"[""Van/Minivan""]"
1998,Chevrolet,Blazer,"[""SUV""]"
1998,Chevrolet,Camaro,"[""Coupe"", ""Convertible""]"
