year,make,model,body_styles
2018,Acura,ILX,"[""Sedan""]"
2018,Acura,MDX,"[""SUV""]"
2018,Acura,MDX Sport Hybrid,"[""SUV""]"
2018,Acura,NSX,"[""Coupe""]"
2018,Acura,RDX,"[""SUV""]"
2018,Acura,RLX,"[""Sedan""]"
2018,Acura,RLX Sport Hybrid,"[""Sedan""]"
2018,Acura,TLX,"[""Sedan""]"
2018,Alfa Romeo,4C,"[""Coupe""]"
2018,Alfa Romeo,4C Spider,"[""Convertible""]"
2018,Alfa Romeo,Giulia,"[""Sedan""]"
2018,Alfa Romeo,Stelvio,"[""SUV""]"
2018,Aston Martin,DB11,"[""Coupe""]"
2018,Aston Martin,Vanquish S,"[""Coupe"", ""Convertible""]"
2018,Audi,A3,"[""Sedan"", ""Convertible""]"
2018,Audi,A3 Sportback e-tron,"[""Wagon""]"
2018,Audi,A4,"[""Sedan""]"
2018,Audi,A4 allroad,"[""Wagon""]"
2018,Audi,A5,"[""Coupe"", ""Convertible"", ""Sedan""]"
2018,Audi,A6,"[""Sedan""]"
2018,Audi,A7,"[""Sedan""]"
2018,Audi,A8,"[""Sedan""]"
2018,Audi,Q3,"[""SUV""]"
2018,Audi,Q5,"[""SUV""]"
2018,Audi,Q7,"[""SUV""]"
2018,Audi,R8,"[""Coupe"", ""Convertible""]"
2018,Audi,RS 3,"[""Sedan""]"
2018,Audi,RS 5,"[""Coupe""]"
2018,Audi,RS 7,"[""Sedan""]"
2018,Audi,S3,"[""Sedan""]"
2018,Audi,S4,"[""Sedan""]"
2018,Audi,S5,"[""Sedan"", ""Coupe"", ""Convertible""]"
2018,Audi,S6,"[""Sedan""]"
2018,Audi,S7,"[""Sedan""]"
2018,Audi,S8,"[""Sedan""]"
2018,Audi,SQ5,"[""SUV""]"
2018,Audi,TT,"[""Coupe"", ""Convertible""]"
2018,Bentley,Bentayga,"[""SUV""]"
2018,Bentley,Continental,"[""Convertible""]"
2018,Bentley,Flying Spur,"[""Sedan""]"
2018,Bentley,Mulsanne,"[""Sedan""]"
2018,BMW,2 Series,"[""Coupe"", ""Convertible""]"
2018,BMW,3 Series,"[""Sedan"", ""Wagon""]"
2018,BMW,4 Series,"[""Coupe"", ""Sedan"", ""Convertible""]"
2018,BMW,5 Series,"[""Sedan""]"
2018,BMW,6 Series,"[""Sedan"", ""Convertible""]"
2018,BMW,7 Series,"[""Sedan""]"
2018,BMW,i3,"[""Hatchback""]"
2018,BMW,M2,"[""Coupe""]"
2018,BMW,M3,"[""Sedan""]"
2018,BMW,M4,"[""Coupe"", ""Convertible""]"
2018,BMW,M5,"[""Sedan""]"
2018,BMW,M6,"[""Coupe"", ""Convertible""]"
2018,BMW,X1,"[""SUV""]"
2018,BMW,X2,"[""SUV""]"
2018,BMW,X3,"[""SUV""]"
2018,BMW,X4,"[""SUV""]"
2018,BMW,X5,"[""SUV""]"
2018,BMW,X5 M,"[""SUV""]"
2018,BMW,X6,"[""SUV""]"
2018,BMW,X6 M,"[""SUV""]"
2018,Buick,Cascada,"[""Convertible""]"
2018,Buick,Enclave,"[""SUV""]"
2018,Buick,Encore,"[""SUV""]"
2018,Buick,Envision,"[""SUV""]"
2018,Buick,LaCrosse,"[""Sedan""]"
2018,Buick,Regal Sportback,"[""Sedan""]"
2018,Buick,Regal TourX,"[""Wagon""]"
2018,Cadillac,ATS,"[""Coupe"", ""Sedan""]"
2018,Cadillac,ATS-V,"[""Coupe"", ""Sedan""]"
2018,Cadillac,CT6,"[""Sedan""]"
2018,Cadillac,CTS,"[""Sedan""]"
2018,Cadillac,CTS-V,"[""Sedan""]"
2018,Cadillac,Escalade,"[""SUV""]"
2018,Cadillac,Escalade ESV,"[""SUV""]"
2018,Cadillac,XT5,"[""SUV""]"
2018,Cadillac,XTS,"[""Sedan""]"
2018,Chevrolet,Bolt EV,"[""Hatchback""]"
2018,Chevrolet,Camaro,"[""Coupe"", ""Convertible""]"
2018,Chevrolet,City Express,"[""Van/Minivan""]"
2018,Chevrolet,Colorado Crew Cab,"[""Pickup""]"
2018,Chevrolet,Colorado Extended Cab,"[""Pickup""]"
2018,Chevrolet,Corvette,"[""Coupe"", ""Convertible""]"
2018,Chevrolet,Cruze,"[""Sedan"", ""Hatchback""]"
2018,Chevrolet,Equinox,"[""SUV""]"
2018,Chevrolet,Express 2500 Cargo,"[""Van/Minivan""]"
2018,Chevrolet,Express 2500 Passenger,"[""Van/Minivan""]"
2018,Chevrolet,Express 3500 Cargo,"[""Van/Minivan""]"
2018,Chevrolet,Express 3500 Passenger,"[""Van/Minivan""]"
2018,Chevrolet,Impala,"[""Sedan""]"
2018,Chevrolet,Malibu,"[""Sedan""]"
2018,Chevrolet,Silverado 1500 Crew Cab,"[""Pickup""]"
2018,Chevrolet,Silverado 1500 Double Cab,"[""Pickup""]"
2018,Chevrolet,Silverado 1500 Regular Cab,"[""Pickup""]"
2018,Chevrolet,Silverado 2500 HD Crew Cab,"[""Pickup""]"
2018,Chevrolet,Silverado 2500 HD Double Cab,"[""Pickup""]"
2018,Chevrolet,Silverado 2500 HD Regular Cab,"[""Pickup""]"
2018,Chevrolet,Silverado 3500 HD Crew Cab,"[""Pickup""]"
2018,Chevrolet,Silverado 3500 HD Double Cab,"[""Pickup""]"
2018,Chevrolet,Silverado 3500 HD Regular Cab,"[""Pickup""]"
2018,Chevrolet,Sonic,"[""Sedan"", ""Hatchback""]"
2018,Chevrolet,Spark,"[""Hatchback""]"
2018,Chevrolet,Suburban,"[""SUV""]"
2018,Chevrolet,Suburban 3500HD,"[""SUV""]"
2018,Chevrolet,Tahoe,"[""SUV""]"
2018,Chevrolet,Traverse,"[""SUV""]"
2018,Chevrolet,Trax,"[""SUV""]"
2018,Chevrolet,Volt,"[""Sedan""]"
2018,Chrysler,300,"[""Sedan""]"
2018,Chrysler,Pacifica,"[""Van/Minivan""]"
