year,make,model,body_styles
1993,Acura,Integra,"[""Hatchback"", ""Sedan""]"
1993,Acura,Legend,"[""Sedan"", ""Coupe""]"
1993,Acura,NSX,"[""Coupe""]"
1993,Acura,Vigor,"[""Sedan""]"
1993,Alfa Romeo,164,"[""Sedan""]"
1993,Alfa Romeo,Spider,"[""Convertible""]"
1993,Audi,100,"[""Sedan"", ""Wagon""]"
1993,Audi,90,"[""Sedan""]"
1993,Audi,Quattro,"[""Sedan""]"
1993,Audi,S4,"[""Sedan""]"
1993,BMW,3 Series,"[""Sedan"", ""Coupe"", ""Convertible""]"
1993,BMW,5 Series,"[""Wagon"", ""Sedan""]"
1993,BMW,7 Series,"[""Sedan""]"
1993,BMW,8 Series,"[""Coupe""]"
1993,BMW,M5,"[""Sedan""]"
1993,Buick,Century,"[""Sedan"", ""Wagon"", ""Coupe""]"
1993,Buick,LeSabre,"[""Sedan""]"
1993,Buick,Park Avenue,"[""Sedan""]"
1993,Buick,Regal,"[""Sedan"", ""Coupe""]"
1993,Buick,Riviera,"[""Coupe""]"
1993,Buick,Roadmaster,"[""Sedan"", ""Wagon""]"
1993,Buick,Skylark,"[""Sedan"", ""Coupe""]"
1993,Cadillac,Allante,"[""Convertible""]"
1993,Cadillac,DeVille,"[""Coupe"", ""Sedan""]"
1993,Cadillac,Eldorado,"[""Coupe""]"
1993,Cadillac,Fleetwood,"[""Sedan""]"
1993,Cadillac,Seville,"[""Sedan""]"
1993,Cadillac,Sixty Special,"[""Sedan""]"
1993,Chevrolet,1500 Extended Cab,"[""Pickup""]"
1993,Chevrolet,1500 Regular Cab,"[""Pickup""]"
1993,Chevrolet,2500 Extended Cab,"[""Pickup""]"
1993,Chevrolet,2500 Regular Cab,"[""Pickup""]"
1993,Chevrolet,3500 Crew Cab,"[""Pickup""]"
1993,Chevrolet,3500 Extended Cab,"[""Pickup""]"
1993,Chevrolet,3500 Regular Cab,"[""Pickup""]"
1993,Chevrolet,APV Cargo,"[""Van/Minivan""]"
1993,Chevrolet,Astro Cargo,"[""Van/Minivan""]"
1993,Chevrolet,Astro Passenger,"[""Van/Minivan""]"
1993,Chevrolet,Beretta,"[""Coupe""]"
1993,Chevrolet,Blazer,"[""SUV""]"
1993,Chevrolet,Camaro,"[""Hatchback""]"
1993,Chevrolet,Caprice Classic,"[""Sedan"", ""Wagon""]"
1993,Chevrolet,Cavalier,"[""Coupe"", ""Sedan"", ""Wagon"", ""Convertible""]"
1993,Chevrolet,Corsica,"[""Sedan""]"
1993,Chevrolet,Corvette,"[""Hatchback"", ""Convertible""]"
1993,Chevrolet,G-Series G10,"[""Van/Minivan""]"
1993,Chevrolet,G-Series G20,"[""Van/Minivan""]"
1993,Chevrolet,G-Series G30,"[""Van/Minivan""]"
1993,Chevrolet,Lumina,"[""Sedan"", ""Coupe""]"
1993,Chevrolet,Lumina APV,"[""Van/Minivan""]"
1993,Chevrolet,S10 Blazer,"[""SUV""]"
1993,Chevrolet,S10 Extended Cab,"[""Pickup""]"
1993,Chevrolet,S10 Regular Cab,"[""Pickup""]"
1993,Chevrolet,Sportvan G10,"[""Van/Minivan""]"
1993,Chevrolet,Sportvan G20,"[""Van/Minivan""]"
1993,Chevrolet,Sportvan G30,"[""Van/Minivan""]"
1993,Chevrolet,Suburban 1500,"[""SUV""]"
1993,Chevrolet,Suburban 2500,"[""SUV""]"
1993,Chrysler,Concorde,"[""Sedan""]"
1993,Chrysler,Fifth Ave,"[""Sedan""]"
1993,Chrysler,Imperial,"[""Sedan""]"
1993,Chrysler,LeBaron,"[""Coupe"", ""Convertible"", ""Sedan""]"
1993,Chrysler,New Yorker,"[""Sedan""]"
1993,Chrysler,Town & Country,"[""Van/Minivan""]"
1993,Dodge,Caravan Cargo,"[""Van/Minivan""]"
1993,Dodge,Caravan Passenger,"[""Van/Minivan""]"
1993,Dodge,Colt,"[""Sedan"", ""Coupe""]"
1993,Dodge,D150 Club Cab,"[""Pickup""]"
1993,Dodge,D150 Regular Cab,"[""Pickup""]"
1993,Dodge,D250 Club Cab,"[""Pickup""]"
1993,Dodge,D250 Regular Cab,"[""Pickup""]"
1993,Dodge,D350 Club Cab,"[""Pickup""]"
1993,Dodge,D350 Regular Cab,"[""Pickup""]"
1993,Dodge,Dakota Club Cab,"[""Pickup""]"
1993,Dodge,Dakota Regular Cab,"[""Pickup""]"
1993,Dodge,Daytona,"[""Hatchback""]"
1993,Dodge,Dynasty,"[""Sedan""]"
1993,Dodge,Grand Caravan Passenger,"[""Van/Minivan""]"
1993,Dodge,Intrepid,"[""Sedan""]"
1993,Dodge,Ram 50 Regular Cab,"[""Pickup""]"
1993,Dodge,Ram Van B150,"[""Van/Minivan""]"
1993,Dodge,Ram Van B250,"[""Van/Minivan""]"
1993,Dodge,Ram Van B350,"[""Van/Minivan""]"
1993,Dodge,Ram Wagon B150,"[""Van/Minivan""]"
1993,Dodge,Ram Wagon B250,"[""Van/Minivan""]"
1993,Dodge,Ram Wagon B350,"[""Van/Minivan""]"
1993,Dodge,Ramcharger,"[""SUV""]"
1993,Dodge,Shadow,"[""Hatchback"", ""Convertible""]"
1993,Dodge,Spirit,"[""Sedan""]"
1993,Dodge,Stealth,"[""Hatchback""]"
1993,Dodge,Viper,"[""Convertible""]"
1993,Eagle,Summit,"[""Sedan"", ""Coupe"", ""Wagon""]"
1993,Eagle,Talon,"[""Hatchback""]"
1993,Eagle,Vision,"[""Sedan""]"
1993,Ford,Aerostar Cargo,"[""Van/Minivan""]"
1993,Ford,Aerostar Passenger,"[""Van/Minivan""]"
1993,Ford,Bronco,"[""SUV""]"
1993,Ford,Club Wagon,"[""Van/Minivan""]"
1993,Ford,Crown Victoria,"[""Sedan""]"
1993,Ford,Econoline E150 Cargo,"[""Van/Minivan""]"
1993,Ford,Econoline E250 Cargo,"[""Van/Minivan""]"
1993,Ford,Econoline E350 Cargo,"[""Van/Minivan""]"
1993,Ford,Escort,"[""Hatchback"", ""Sedan"", ""Wagon""]"
1993,Ford,Explorer,"[""SUV""]"
1993,Ford,F150 Regular Cab,"[""Pickup""]"
1993,Ford,F150 Super Cab,"[""Pickup""]"
1993,Ford,F250 Regular Cab,"[""Pickup""]"
1993,Ford,F250 Super Cab,"[""Pickup""]"
1993,Ford,F350 Crew Cab,"[""Pickup""]"
1993,Ford,F350 Regular Cab,"[""Pickup""]"
1993,Ford,F350 Super Cab,"[""Pickup""]"
1993,Ford,Festiva,"[""Hatchback""]"
1993,Ford,Mustang,"[""Coupe"", ""Convertible""]"
1993,Ford,Probe,"[""Hatchback""]"
1993,Ford,Ranger Regular Cab,"[""Pickup""]"
1993,Ford,Ranger Super Cab,"[""Pickup""]"
1993,Ford,Taurus,"[""Wagon"", ""Sedan""]"
1993,Ford,Tempo,"[""Coupe"", ""Sedan""]"
1993,Ford,Thunderbird,"[""Coupe""]"
1993,Geo,Metro,"[""Hatchback"", ""Convertible""]"
1993,Geo,Prizm,"[""Sedan""]"
1993,Geo,Storm,"[""Coupe""]"
1993,Geo,Tracker,"[""SUV""]"
1993,GMC,1500 Club Coupe,"[""Pickup""]"
