year,make,model,body_styles
2010,Acura,MDX,"[""SUV""]"
2010,Acura,RDX,"[""SUV""]"
2010,Acura,RL,"[""Sedan""]"
2010,Acura,TL,"[""Sedan""]"
2010,Acura,TSX,"[""Sedan""]"
2010,Acura,ZDX,"[""SUV""]"
2010,Aston Martin,DB9,"[""Coupe"", ""Convertible""]"
2010,Aston Martin,DBS,"[""Coupe"", ""Convertible""]"
2010,Aston Martin,Rapide,"[""Sedan""]"
2010,Aston Martin,Vantage,"[""Coupe"", ""Convertible""]"
2010,Audi,A3,"[""Wagon""]"
2010,Audi,A4,"[""Sedan"", ""Wagon""]"
2010,Audi,A5,"[""Coupe"", ""Convertible""]"
2010,Audi,A6,"[""Sedan"", ""Wagon""]"
2010,Audi,A8,"[""Sedan""]"
2010,Audi,Q5,"[""SUV""]"
2010,Audi,Q7,"[""SUV""]"
2010,Audi,R8,"[""Coupe""]"
2010,Audi,S4,"[""Sedan""]"
2010,Audi,S5,"[""Coupe"", ""Convertible""]"
2010,Audi,S6,"[""Sedan""]"
2010,Audi,TT,"[""Coupe"", ""Convertible""]"
2010,Bentley,Azure T,"[""Convertible""]"
2010,Bentley,Brooklands,"[""Coupe""]"
2010,Bentley,Continental,"[""Convertible"", ""Sedan"", ""Coupe""]"
2010,BMW,1 Series,"[""Coupe"", ""Convertible""]"
2010,BMW,3 Series,"[""Sedan"", ""Coupe"", ""Convertible"", ""Wagon""]"
2010,BMW,5 Series,"[""Sedan"", ""Wagon""]"
2010,BMW,6 Series,"[""Coupe"", ""Convertible""]"
2010,BMW,7 Series,"[""Sedan""]"
2010,BMW,M3,"[""Coupe"", ""Sedan"", ""Convertible""]"
2010,BMW,M5,"[""Sedan""]"
2010,BMW,M6,"[""Coupe"", ""Convertible""]"
2010,BMW,X3,"[""SUV""]"
2010,BMW,X5,"[""SUV""]"
2010,BMW,X5 M,"[""SUV""]"
2010,BMW,X6,"[""SUV""]"
2010,BMW,X6 M,"[""SUV""]"
2010,BMW,Z4,"[""Convertible""]"
2010,Buick,Enclave,"[""SUV""]"
2010,Buick,LaCrosse,"[""Sedan""]"
2010,Buick,Lucerne,"[""Sedan""]"
2010,Cadillac,CTS,"[""Sedan"", ""Wagon""]"
2010,Cadillac,DTS,"[""Sedan""]"
2010,Cadillac,Escalade,"[""SUV""]"
2010,Cadillac,Escalade ESV,"[""SUV""]"
2010,Cadillac,Escalade EXT,"[""Pickup""]"
2010,Cadillac,SRX,"[""SUV""]"
2010,Cadillac,STS,"[""Sedan""]"
2010,Chevrolet,Avalanche,"[""SUV""]"
2010,Chevrolet,Aveo,"[""Sedan"", ""Hatchback""]"
2010,Chevrolet,Camaro,"[""Coupe""]"
2010,Chevrolet,Cobalt,"[""Sedan"", ""Coupe""]"
2010,Chevrolet,Colorado Crew Cab,"[""Pickup""]"
2010,Chevrolet,Colorado Extended Cab,"[""Pickup""]"
2010,Chevrolet,Colorado Regular Cab,"[""Pickup""]"
2010,Chevrolet,Corvette,"[""Coupe"", ""Convertible""]"
2010,Chevrolet,Equinox,"[""SUV""]"
2010,Chevrolet,Express 1500 Cargo,"[""Van/Minivan""]"
2010,Chevrolet,Express 1500 Passenger,"[""Van/Minivan""]"
2010,Chevrolet,Express 2500 Cargo,"[""Van/Minivan""]"
2010,Chevrolet,Express 2500 Passenger,"[""Van/Minivan""]"
2010,Chevrolet,Express 3500 Cargo,"[""Van/Minivan""]"
2010,Chevrolet,Express 3500 Passenger,"[""Van/Minivan""]"
2010,Chevrolet,HHR,"[""Wagon""]"
2010,Chevrolet,Impala,"[""Sedan""]"
2010,Chevrolet,Malibu,"[""Sedan""]"
2010,Chevrolet,Silverado 1500 Crew Cab,"[""Pickup""]"
2010,Chevrolet,Silverado 1500 Extended Cab,"[""Pickup""]"
2010,Chevrolet,Silverado 1500 Regular Cab,"[""Pickup""]"
2010,Chevrolet,Silverado 2500 HD Crew Cab,"[""Pickup""]"
2010,Chevrolet,Silverado 2500 HD Extended Cab,"[""Pickup""]"
2010,Chevrolet,Silverado 2500 HD Regular Cab,"[""Pickup""]"
2010,Chevrolet,Silverado 3500 HD Crew Cab,"[""Pickup""]"
2010,Chevrolet,Silverado 3500 HD Extended Cab,"[""Pickup""]"
2010,Chevrolet,Silverado 3500 HD Regular Cab,"[""Pickup""]"
2010,Chevrolet,Suburban 1500,"[""SUV""]"
2010,Chevrolet,Suburban 2500,"[""SUV""]"
2010,Chevrolet,Tahoe,"[""SUV""]"
2010,Chevrolet,Traverse,"[""SUV""]"
2010,Chrysler,300,"[""Sedan""]"
2010,Chrysler,PT Cruiser,"[""Wagon""]"
2010,Chrysler,Sebring,"[""Sedan"", ""Convertible""]"
2010,Chrysler,Town & Country,"[""Van/Minivan""]"
2010,Dodge,Avenger,"[""Sedan""]"
2010,Dodge,Caliber,"[""Wagon""]"
2010,Dodge,Challenger,"[""Coupe""]"
2010,Dodge,Charger,"[""Sedan""]"
2010,Dodge,Dakota Crew Cab,"[""Pickup""]"
2010,Dodge,Dakota Extended Cab,"[""Pickup""]"
2010,Dodge,Grand Caravan Cargo,"[""Van/Minivan""]"
2010,Dodge,Grand Caravan Passenger,"[""Van/Minivan""]"
2010,Dodge,Journey,"[""SUV""]"
2010,Dodge,Nitro,"[""SUV""]"
2010,Dodge,Ram 1500 Crew Cab,"[""Pickup""]"
2010,Dodge,Ram 1500 Quad Cab,"[""Pickup""]"
2010,Dodge,Ram 1500 Regular Cab,"[""Pickup""]"
2010,Dodge,Ram 2500 Crew Cab,"[""Pickup""]"
2010,Dodge,Ram 2500 Mega Cab,"[""Pickup""]"
2010,Dodge,Ram 2500 Regular Cab,"[""Pickup""]"
2010,Dodge,Ram 3500 Crew Cab,"[""Pickup""]"
2010,Dodge,Ram 3500 Mega Cab,"[""Pickup""]"
2010,Dodge,Ram 3500 Regular Cab,"[""Pickup""]"
2010,Dodge,Viper,"[""Convertible"", ""Coupe""]"
2010,Ferrari,458 Italia,"[""Coupe""]"
2010,Ferrari,599 GTB Fiorano,"[""Coupe""]"
2010,Ferrari,612 Scaglietti,"[""Coupe""]"
2010,Ferrari,California,"[""Convertible""]"
2010,Ford,Crown Victoria,"[""Sedan""]"
2010,Ford,E150 Cargo,"[""Van/Minivan""]"
2010,Ford,E150 Super Duty Passenger,"[""Van/Minivan""]"
2010,Ford,E250 Cargo,"[""Van/Minivan""]"
2010,Ford,E350 Super Duty Cargo,"[""Van/Minivan""]"
2010,Ford,E350 Super Duty Passenger,"[""Van/Minivan""]"
2010,Ford,Edge,"[""SUV""]"
2010,Ford,Escape,"[""SUV""]"
2010,Ford,Expedition,"[""SUV""]"
2010,Ford,Expedition EL,"[""SUV""]"
2010,Ford,Explorer,"[""SUV""]"
2010,Ford,Explorer Sport Trac,"[""Pickup""]"
2010,Ford,F150 Regular Cab,"[""Pickup""]"
2010,Ford,F150 Super Cab,"[""Pickup""]"
2010,Ford,F150 SuperCrew Cab,"[""Pickup""]"
2010,Ford,F250 Super Duty Crew Cab,"[""Pickup""]"
2010,Ford,F250 Super Duty Regular Cab,"[""Pickup""]"
2010,Ford,F250 Super Duty Super Cab,"[""Pickup""]"
2010,Ford,F350 Super Duty Crew Cab,"[""Pickup""]"
2010,Ford,F350 Super Duty Regular Cab,"[""Pickup""]"
2010,Ford,F350 Super Duty Super Cab,"[""Pickup""]"
2010,Ford,F450 Super Duty Crew Cab,"[""Pickup""]"
2010,Ford,Flex,"[""SUV""]"
2010,Ford,Focus,"[""Sedan"", ""Coupe""]"
2010,Ford,Fusion,"[""Sedan""]"
2010,Ford,Mustang,"[""Coupe"", ""Convertible""]"
2010,Ford,Ranger Regular Cab,"[""Pickup""]"
2010,Ford,Ranger Super Cab,"[""Pickup""]"
2010,Ford,Taurus,"[""Sedan""]"
2010,Ford,Transit Connect Cargo,"[""Van/Minivan""]"
2010,Ford,Transit Connect Passenger,"[""Van/Minivan""]"
2010,GMC,Acadia,"[""SUV""]"
2010,GMC,Canyon Crew Cab,"[""Pickup""]"
2010,GMC,Canyon Extended Cab,"[""Pickup""]"
2010,GMC,Canyon Regular Cab,"[""Pickup""]"
2010,GMC,Savana 1500 Cargo,"[""Van/Minivan""]"
2010,GMC,Savana 1500 Passenger,"[""Van/Minivan""]"
2010,GMC,Savana 2500 Cargo,"[""Van/Minivan""]"
2010,GMC,Savana 2500 Passenger,"[""Van/Minivan""]"
2010,GMC,Savana 3500 Cargo,"[""Van/Minivan""]"
2010,GMC,Savana 3500 Passenger,"[""Van/Minivan""]"
2010,GMC,Sierra 1500 Crew Cab,"[""Pickup""]"
2010,GMC,Sierra 1500 Extended Cab,"[""Pickup""]"
2010,GMC,Sierra 1500 Regular Cab,"[""Pickup""]"
2010,GMC,Sierra 2500 HD Crew Cab,"[""Pickup""]"
2010,GMC,Sierra 2500 HD Extended Cab,"[""Pickup""]"
