year,make,model,body_styles
2017,Acura,ILX,"[""Sedan""]"
2017,Acura,MDX,"[""SUV""]"
2017,Acura,MDX Sport Hybrid,"[""SUV""]"
2017,Acura,NSX,"[""Coupe""]"
2017,Acura,RDX,"[""SUV""]"
2017,Acura,RLX,"[""Sedan""]"
2017,Acura,RLX Sport Hybrid,"[""Sedan""]"
2017,Acura,TLX,"[""Sedan""]"
2017,Alfa Romeo,4C,"[""Coupe""]"
2017,Alfa Romeo,Giulia,"[""Sedan""]"
2017,Aston Martin,DB11,"[""Coupe""]"
2017,Aston Martin,Rapide S,"[""Sedan""]"
2017,Aston Martin,Vanquish,"[""Coupe"", ""Convertible""]"
2017,Aston Martin,Vantage,"[""Convertible"", ""Coupe""]"
2017,Audi,A3,"[""Sedan"", ""Convertible""]"
2017,Audi,A3 Sportback e-tron,"[""Wagon""]"
2017,Audi,A4,"[""Sedan""]"
2017,Audi,A4 allroad,"[""Wagon""]"
2017,Audi,A5 Sport,"[""Convertible"", ""Coupe""]"
2017,Audi,A6,"[""Sedan""]"
2017,Audi,A7,"[""Sedan""]"
2017,Audi,A8,"[""Sedan""]"
2017,Audi,Q3,"[""SUV""]"
2017,Audi,Q5,"[""SUV""]"
2017,Audi,Q7,"[""SUV""]"
2017,Audi,R8,"[""Coupe"", ""Convertible""]"
2017,Audi,RS 3,"[""Sedan""]"
2017,Audi,RS 7,"[""Sedan""]"
2017,Audi,S3,"[""Sedan""]"
2017,Audi,S5,"[""Coupe"", ""Convertible""]"
2017,Audi,S6,"[""Sedan""]"
2017,Audi,S7,"[""Sedan""]"
2017,Audi,S8,"[""Sedan""]"
2017,Audi,SQ5,"[""SUV""]"
2017,Audi,TT,"[""Coupe"", ""Convertible""]"
2017,Bentley,Bentayga,"[""SUV""]"
2017,Bentley,Continental,"[""Convertible"", ""Coupe""]"
2017,Bentley,Flying Spur,"[""Sedan""]"
2017,Bentley,Mulsanne,"[""Sedan""]"
2017,BMW,2 Series,"[""Convertible"", ""Coupe""]"
2017,BMW,3 Series,"[""Sedan"", ""Wagon""]"
2017,BMW,4 Series,"[""Sedan"", ""Coupe"", ""Convertible""]"
2017,BMW,5 Series,"[""Sedan""]"
2017,BMW,6 Series,"[""Coupe"", ""Sedan"", ""Convertible""]"
2017,BMW,7 Series,"[""Sedan""]"
2017,BMW,i3,"[""Hatchback""]"
2017,BMW,i8,"[""Coupe""]"
2017,BMW,M2,"[""Coupe""]"
2017,BMW,M3,"[""Sedan""]"
2017,BMW,M4,"[""Convertible"", ""Coupe""]"
2017,BMW,M6,"[""Coupe"", ""Convertible""]"
2017,BMW,X1,"[""SUV""]"
2017,BMW,X3,"[""SUV""]"
2017,BMW,X4,"[""SUV""]"
2017,BMW,X5,"[""SUV""]"
2017,BMW,X5 M,"[""SUV""]"
2017,BMW,X6,"[""SUV""]"
2017,BMW,X6 M,"[""SUV""]"
2017,Buick,Cascada,"[""Convertible""]"
2017,Buick,Enclave,"[""SUV""]"
2017,Buick,Encore,"[""SUV""]"
2017,Buick,Envision,"[""SUV""]"
2017,Buick,LaCrosse,"[""Sedan""]"
2017,Buick,Regal,"[""Sedan""]"
2017,Buick,Verano,"[""Sedan""]"
2017,Cadillac,ATS,"[""Coupe"", ""Sedan""]"
2017,Cadillac,ATS-V,"[""Sedan"", ""Coupe""]"
2017,Cadillac,CT6,"[""Sedan""]"
2017,Cadillac,CTS,"[""Sedan""]"
2017,Cadillac,CTS-V,"[""Sedan""]"
2017,Cadillac,Escalade,"[""SUV""]"
2017,Cadillac,Escalade ESV,"[""SUV""]"
2017,Cadillac,XT5,"[""SUV""]"
2017,Cadillac,XTS,"[""Sedan""]"
2017,Chevrolet,Bolt EV,"[""Hatchback""]"
2017,Chevrolet,Camaro,"[""Coupe"", ""Convertible""]"
2017,Chevrolet,City Express,"[""Van/Minivan""]"
2017,Chevrolet,Colorado Crew Cab,"[""Pickup""]"
2017,Chevrolet,Colorado Extended Cab,"[""Pickup""]"
2017,Chevrolet,Corvette,"[""Convertible"", ""Coupe""]"
2017,Chevrolet,Cruze,"[""Hatchback"", ""Sedan""]"
2017,Chevrolet,Equinox,"[""SUV""]"
2017,Chevrolet,Express 2500 Cargo,"[""Van/Minivan""]"
2017,Chevrolet,Express 2500 Passenger,"[""Van/Minivan""]"
2017,Chevrolet,Express 3500 Cargo,"[""Van/Minivan""]"
2017,Chevrolet,Express 3500 Passenger,"[""Van/Minivan""]"
2017,Chevrolet,Impala,"[""Sedan""]"
2017,Chevrolet,Malibu,"[""Sedan""]"
2017,Chevrolet,Silverado 1500 Crew Cab,"[""Pickup""]"
2017,Chevrolet,Silverado 1500 Double Cab,"[""Pickup""]"
2017,Chevrolet,Silverado 1500 Regular Cab,"[""Pickup""]"
2017,Chevrolet,Silverado 2500 HD Crew Cab,"[""Pickup""]"
2017,Chevrolet,Silverado 2500 HD Double Cab,"[""Pickup""]"
2017,Chevrolet,Silverado 2500 HD Regular Cab,"[""Pickup""]"
2017,Chevrolet,Silverado 3500 HD Crew Cab,"[""Pickup""]"
2017,Chevrolet,Silverado 3500 HD Double Cab,"[""Pickup""]"
2017,Chevrolet,Silverado 3500 HD Regular Cab,"[""Pickup""]"
2017,Chevrolet,Sonic,"[""Sedan"", ""Hatchback""]"
2017,Chevrolet,Spark,"[""Hatchback""]"
