year,make,model,body_styles
2002,Acura,CL,"[""Coupe""]"
2002,Acura,MDX,"[""SUV""]"
2002,Acura,NSX,"[""Coupe""]"
2002,Acura,RL,"[""Sedan""]"
2002,Acura,RSX,"[""Coupe""]"
2002,Acura,TL,"[""Sedan""]"
2002,Audi,A4,"[""Sedan"", ""Wagon""]"
2002,Audi,A6,"[""Wagon"", ""Sedan""]"
2002,Audi,A8,"[""Sedan""]"
2002,Audi,allroad,"[""Wagon""]"
2002,Audi,S4,"[""Wagon"", ""Sedan""]"
2002,Audi,S6,"[""Wagon""]"
2002,Audi,S8,"[""Sedan""]"
2002,Audi,TT,"[""Hatchback"", ""Convertible""]"
2002,BMW,3 Series,"[""Sedan"", ""Coupe"", ""Convertible"", ""Wagon""]"
2002,BMW,5 Series,"[""Sedan"", ""Wagon""]"
2002,BMW,7 Series,"[""Sedan""]"
2002,BMW,M,"[""Coupe"", ""Convertible""]"
2002,BMW,M3,"[""Convertible"", ""Coupe""]"
2002,BMW,M5,"[""Sedan""]"
2002,BMW,X5,"[""SUV""]"
2002,BMW,Z3,"[""Convertible"", ""Coupe""]"
2002,BMW,Z8,"[""Convertible""]"
2002,Buick,Century,"[""Sedan""]"
2002,Buick,LeSabre,"[""Sedan""]"
2002,Buick,Park Avenue,"[""Sedan""]"
2002,Buick,Regal,"[""Sedan""]"
2002,Buick,Rendezvous,"[""SUV""]"
2002,Cadillac,DeVille,"[""Sedan""]"
2002,Cadillac,Eldorado,"[""Coupe""]"
2002,Cadillac,Escalade,"[""SUV""]"
2002,Cadillac,Escalade EXT,"[""Pickup""]"
2002,Cadillac,Seville,"[""Sedan""]"
2002,Chevrolet,Astro Cargo,"[""Van/Minivan""]"
2002,Chevrolet,Astro Passenger,"[""Van/Minivan""]"
2002,Chevrolet,Avalanche 1500,"[""Pickup""]"
2002,Chevrolet,Avalanche 2500,"[""Pickup""]"
2002,Chevrolet,Blazer,"[""SUV""]"
2002,Chevrolet,Camaro,"[""Coupe"", ""Convertible""]"
2002,Chevrolet,Cavalier,"[""Sedan"", ""Coupe""]"
2002,Chevrolet,Corvette,"[""Coupe"", ""Convertible""]"
2002,Chevrolet,Express 1500 Cargo,"[""Van/Minivan""]"
2002,Chevrolet,Express 1500 Passenger,"[""Van/Minivan""]"
2002,Chevrolet,Express 2500 Cargo,"[""Van/Minivan""]"
2002,Chevrolet,Express 2500 Passenger,"[""Van/Minivan""]"
2002,Chevrolet,Express 3500 Cargo,"[""Van/Minivan""]"
2002,Chevrolet,Express 3500 Passenger,"[""Van/Minivan""]"
2002,Chevrolet,Impala,"[""Sedan""]"
2002,Chevrolet,Malibu,"[""Sedan""]"
2002,Chevrolet,Monte Carlo,"[""Coupe""]"
2002,Chevrolet,Prizm,"[""Sedan""]"
2002,Chevrolet,S10 Crew Cab,"[""Pickup""]"
2002,Chevrolet,S10 Extended Cab,"[""Pickup""]"
2002,Chevrolet,S10 Regular Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 1500 Extended Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 1500 HD Crew Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 1500 Regular Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 2500 Extended Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 2500 HD Crew Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 2500 HD Extended Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 2500 HD Regular Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 2500 Regular Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 3500 Crew Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 3500 Extended Cab,"[""Pickup""]"
2002,Chevrolet,Silverado 3500 Regular Cab,"[""Pickup""]"
2002,Chevrolet,Suburban 1500,"[""SUV""]"
2002,Chevrolet,Suburban 2500,"[""SUV""]"
2002,Chevrolet,Tahoe,"[""SUV""]"
2002,Chevrolet,Tracker,"[""SUV""]"
2002,Chevrolet,TrailBlazer,"[""SUV""]"
2002,Chevrolet,Venture Cargo,"[""Van/Minivan""]"
2002,Chevrolet,Venture Passenger,"[""Van/Minivan""]"
2002,Chrysler,300M,"[""Sedan""]"
2002,Chrysler,Concorde,"[""Sedan""]"
2002,Chrysler,Prowler,"[""Convertible""]"
2002,Chrysler,PT Cruiser,"[""Wagon""]"
2002,Chrysler,Sebring,"[""Sedan"", ""Convertible"", ""Coupe""]"
2002,Chrysler,Town & Country,"[""Van/Minivan""]"
2002,Chrysler,Voyager,"[""Van/Minivan""]"
2002,Daewoo,Lanos,"[""Sedan"", ""Hatchback""]"
2002,Daewoo,Leganza,"[""Sedan""]"
2002,Daewoo,Nubira,"[""Sedan"", ""Wagon""]"
2002,Dodge,Caravan Passenger,"[""Van/Minivan""]"
2002,Dodge,Dakota Club Cab,"[""Pickup""]"
2002,Dodge,Dakota Quad Cab,"[""Pickup""]"
2002,Dodge,Dakota Regular Cab,"[""Pickup""]"
2002,Dodge,Durango,"[""SUV""]"
2002,Dodge,Grand Caravan Passenger,"[""Van/Minivan""]"
2002,Dodge,Intrepid,"[""Sedan""]"
2002,Dodge,Neon,"[""Sedan""]"
2002,Dodge,Ram 1500 Quad Cab,"[""Pickup""]"
2002,Dodge,Ram 1500 Regular Cab,"[""Pickup""]"
2002,Dodge,Ram 2500 Quad Cab,"[""Pickup""]"
2002,Dodge,Ram 2500 Regular Cab,"[""Pickup""]"
2002,Dodge,Ram 3500 Quad Cab,"[""Pickup""]"
2002,Dodge,Ram 3500 Regular Cab,"[""Pickup""]"
2002,Dodge,Ram Van 1500,"[""Van/Minivan""]"
2002,Dodge,Ram Van 2500,"[""Van/Minivan""]"
2002,Dodge,Ram Van 3500,"[""Van/Minivan""]"
2002,Dodge,Ram Wagon 1500,"[""Van/Minivan""]"
2002,Dodge,Ram Wagon 2500,"[""Van/Minivan""]"
2002,Dodge,Ram Wagon 3500,"[""Van/Minivan""]"
2002,Dodge,Stratus,"[""Coupe"", ""Sedan""]"
2002,Dodge,Viper,"[""Convertible"", ""Coupe""]"
2002,Ford,Crown Victoria,"[""Sedan""]"
2002,Ford,Econoline E150 Cargo,"[""Van/Minivan""]"
2002,Ford,Econoline E150 Passenger,"[""Van/Minivan""]"
2002,Ford,Econoline E250 Cargo,"[""Van/Minivan""]"
2002,Ford,Econoline E350 Super Duty Cargo,"[""Van/Minivan""]"
2002,Ford,Econoline E350 Super Duty Passenger,"[""Van/Minivan""]"
2002,Ford,Escape,"[""SUV""]"
2002,Ford,Escort,"[""Sedan""]"
2002,Ford,Excursion,"[""SUV""]"
2002,Ford,Expedition,"[""SUV""]"
2002,Ford,Explorer,"[""SUV""]"
2002,Ford,Explorer Sport,"[""SUV""]"
2002,Ford,Explorer Sport Trac,"[""Pickup""]"
2002,Ford,F150 Regular Cab,"[""Pickup""]"
2002,Ford,F150 Super Cab,"[""Pickup""]"
2002,Ford,F150 SuperCrew Cab,"[""Pickup""]"
